code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
1134,0.008720930,0.449612403,0.030038760,0.226744186,0.019379845,0.004844961,0.004840000,0.000000000,0.000000000,0,0,22,0,0,0,284,0,3288,4,332,1
1135,0.000000000,0.002677376,0.004016064,0.159303882,0.005354752,0.002677376,0.075000000,0.000000000,0.000000000,0,6,20,14,0,4,50,2,370,18,2,1
1136,0.005598622,0.546942291,0.001291990,0.171403962,0.011627907,0.002583979,0.000000000,0.000861326,0.002153316,12,0,4,0,8,2,20,0,318,8,4,1
1137,0.000000000,0.004731861,0.045741325,0.258675079,0.030757098,0.006309148,0.000000000,0.003154574,0.001577287,0,0,0,0,0,0,230,0,1420,2,0,1
1138,0.007058824,0.517647059,0.001176471,0.191764706,0.012941176,0.002352941,0.030600000,0.000000000,0.001176471,2,2,0,0,12,0,0,0,1734,31,18,1
1139,0.000748690,0.005989518,0.008485151,0.295482905,0.012977290,0.000249563,0.144000000,0.003743449,0.000499127,0,4,46,12,2,0,4,0,2572,38,4,1
1140,0.025252525,0.101888450,0.036231884,0.309178744,0.028326746,0.007465964,0.130000000,0.008563900,0.001756697,0,0,34,2,0,0,7622,0,970,2,4726,3
1141,0.068352060,0.463483146,0.040262172,0.295880150,0.029962547,0.003745318,0.000000000,0.000936330,0.000000000,0,0,3064,0,0,0,0,0,20,0,0,1
1142,0.002881844,0.169308357,0.002161383,0.258285303,0.000360231,0.000000000,0.000000000,0.000000000,0.000000000,6,6,0,2,6,8,108,0,2881,1318,2,2
1143,0.004195804,0.587412587,0.002797203,0.208391608,0.018181818,0.004195804,0.000000000,0.000000000,0.000000000,2,2,6,2,10,0,6,0,4234,16,0,1
1144,0.002225646,0.070535867,0.001027221,0.075329567,0.001027221,0.000171204,0.633000000,0.000513611,0.000513611,0,64,0,0,0,328,3474,0,16,338,14,2
1145,0.000000000,0.519379845,0.020671835,0.160206718,0.015503876,0.002583979,0.000000000,0.000000000,0.000000000,2,24,2,0,0,0,0,0,62,26,4,1
1146,0.007662835,0.390804598,0.042145594,0.275862069,0.022988506,0.000000000,0.003830000,0.000000000,0.000000000,18,8,2,8,16,4,4,2,404,6,46,1
1147,0.002094972,0.498603352,0.026536313,0.217178771,0.023743017,0.002793296,0.000000000,0.002793296,0.001396648,24,8,130,20,4,4,420,0,2804,14,8,1
1148,0.011261261,0.591216216,0.023648649,0.193693694,0.015765766,0.004504505,0.001130000,0.002252252,0.005630631,0,0,25,1,0,1,0,0,205,67,0,1
1149,0.006578947,0.492324561,0.003289474,0.230263158,0.027412281,0.008771930,0.000000000,0.000000000,0.001096491,6,0,0,10,32,0,98,0,1154,10,2,1
1150,0.008888889,0.238888889,0.003333333,0.194444444,0.017777778,0.005555556,0.011100000,0.001111111,0.001111111,12,96,16,0,0,0,4,0,2818,12,0,1
1151,0.018421053,0.497368421,0.002631579,0.181578947,0.023684211,0.010526316,0.000000000,0.000000000,0.002631579,12,248,4,0,20,204,692,0,252,32,24,1
1152,0.002150538,0.289247312,0.002150538,0.191397849,0.017204301,0.012903226,0.000000000,0.000000000,0.000000000,0,0,0,0,108,0,540,0,2763,8,8,1
1153,0.010628019,0.456038647,0.002898551,0.242512077,0.026086957,0.011594203,0.000000000,0.002898551,0.000966184,0,0,236,16,0,0,0,0,1080,2,0,1
1154,0.002956393,0.545824095,0.039541759,0.178492239,0.021064302,0.005912786,0.022900000,0.000369549,0.000739098,6,2,10,30,54,0,78,0,2380,0,2,1
1155,0.006578947,0.316447368,0.011184211,0.230263158,0.008552632,0.003289474,0.000000000,0.000000000,0.000000000,0,0,8,0,0,0,68,0,2215,80,0,1
1156,0.009063444,0.501510574,0.075528701,0.129909366,0.042296073,0.006042296,0.000000000,0.000000000,0.000000000,0,8,0,8,0,0,4,0,554,70,0,1
1157,0.007411631,0.441277081,0.010832383,0.163055872,0.013683010,0.005131129,0.040500000,0.002280502,0.003420753,10,0,10,0,0,0,0,0,86,2,38,1
1158,0.004222973,0.554054054,0.002533784,0.224662162,0.032939189,0.005912162,0.000000000,0.000000000,0.000844595,4,2,6,8,0,0,488,0,1310,14,0,1
1159,0.004092468,0.051432364,0.003981860,0.266231612,0.007300077,0.001548501,0.065600000,0.000774251,0.000221214,6,12,102,8,104,6,137,0,3335,152,120,1
1160,0.026122204,0.117624981,0.005629785,0.249737277,0.006080168,0.000825702,0.174000000,0.002777361,0.000600510,0,2,42,210,0,2,39724,2,689,3,294,4
1161,0.033727075,0.120453839,0.001087970,0.048958657,0.005906124,0.001087970,0.352000000,0.001554243,0.000155424,8,58,424,54,16,34,5695,8,1400,1044,674,3
1162,0.015325670,0.450191571,0.000000000,0.283524904,0.022988506,0.009578544,0.000000000,0.000000000,0.000000000,4,2,2,8,28,34,30,0,643,46,44,1
1163,0.011959522,0.212511500,0.004599816,0.288868445,0.029438822,0.004599816,0.003680000,0.000919963,0.000000000,0,2,0,0,0,0,28,0,1181,318,8,1
1164,0.000143761,0.000287522,0.000287522,0.167050029,0.001293847,0.000000000,0.027500000,0.000287522,0.000000000,6,2,12,0,0,14,107,0,2448,22,22,1
1165,0.000426803,0.000426803,0.002276284,0.253378859,0.006828852,0.003272158,0.063500000,0.002703087,0.000711339,12,2,4,10,4,170,1334,0,4218,134,442,1
1166,0.011914894,0.417021277,0.022127660,0.182127660,0.014468085,0.001702128,0.000000000,0.000851064,0.000000000,4,6,0,0,2,0,0,0,1068,0,14,1
1167,0.026324558,0.133955348,0.001666111,0.314895035,0.018660447,0.005331556,0.032300000,0.004665112,0.000666445,14,2,20,10,2,10,1088,0,1340,103,44,1
1168,0.002323780,0.477149497,0.025561580,0.257164988,0.017041053,0.004647560,0.000000000,0.002323780,0.000000000,0,0,2,2,0,0,50,0,2326,2,0,1
1169,0.005412720,0.472259811,0.002029770,0.230040595,0.018267930,0.007442490,0.004060000,0.004736130,0.000000000,0,2,0,12,0,0,86,0,412,0,2,1
1170,0.000297413,0.000099100,0.000198275,0.178150094,0.001982750,0.000693963,0.154000000,0.000099100,0.000099100,4,4,2,9,0,2,1107,0,270,90,12,1
1171,0.037060106,0.222049206,0.000830479,0.131423233,0.004048583,0.000622859,0.331000000,0.000934288,0.000311429,0,0,0,38,2,2,7036,18,1610,0,502,2
1172,0.014285714,0.075714286,0.001785714,0.374821429,0.008214286,0.002857143,0.041400000,0.006785714,0.000357143,32,16,23,11,9,7,863,2,2010,279,283,2
1173,0.033022967,0.142271881,0.004469274,0.261204221,0.021229050,0.005090006,0.058100000,0.004593420,0.001241465,0,8,66,2,38,10,3948,2,6651,43,434,2
1174,0.000000000,0.000855981,0.007061845,0.216991226,0.035309223,0.004279906,0.003640000,0.001283972,0.001497967,0,0,4,2,0,0,14,0,88,10,64,1
1175,0.138217523,0.496978852,0.000000000,0.334592145,0.018126888,0.004531722,0.041500000,0.000000000,0.003021148,0,0,0,32,0,0,222,4,914,8,386,1
1176,0.000136407,0.001091256,0.007911608,0.303369254,0.011731005,0.002864548,0.029700000,0.005183467,0.000000000,2,2,0,8,0,0,5423,0,149,18,114,1
1177,0.014086511,0.050939101,0.000853728,0.132327832,0.004126352,0.001280592,0.045700000,0.000711440,0.000711440,0,2,2,24,446,85,4662,48,5991,32,129,2
1178,0.006729286,0.091546334,0.002243095,0.309967756,0.010935090,0.002383289,0.151000000,0.000841161,0.000280387,8,34,74,72,16,16,3039,0,3335,191,306,2
1179,0.001819505,0.072052402,0.007641921,0.251455604,0.008369723,0.001091703,0.003640000,0.000000000,0.000000000,0,6,18,0,2,8,10,0,3508,0,48,1
1180,0.008405884,0.056889823,0.000150105,0.023716602,0.001350946,0.000150105,0.208000000,0.000150105,0.000150105,12,246,114,20,339,128,2674,42,1507,220,608,2
1181,0.003052658,0.000254388,0.039938947,0.359959298,0.050623251,0.009412363,0.029300000,0.029509031,0.000508776,0,0,82,0,0,2,2935,0,508,6,2,3
1182,0.008553100,0.341411262,0.021382751,0.230933713,0.032074127,0.006414825,0.008550000,0.000000000,0.000000000,0,10,2,0,0,0,566,0,90,4,4,1
1183,0.003894839,0.465433301,0.008763389,0.191820837,0.023369036,0.007789679,0.000974000,0.000973710,0.000000000,0,6,4,4,6,8,18,0,3154,42,8,1
1184,0.000000000,0.004329004,0.000865801,0.238961039,0.022510823,0.008658009,0.000866000,0.000865801,0.000865801,0,2,4,2,4,0,12,0,532,88,4,1
1185,0.000721501,0.238816739,0.015151515,0.202741703,0.019480519,0.009379509,0.000000000,0.000000000,0.000000000,24,44,584,20,28,12,12,0,392,136,44,1
1186,0.000000000,0.155744681,0.009361702,0.228936170,0.014468085,0.004255319,0.000000000,0.000000000,0.000000000,2,4,10,0,0,0,52,0,232,10,0,1
1187,0.000798509,0.007985094,0.009049774,0.220654778,0.006787330,0.001197764,0.143000000,0.000266170,0.000399255,4,20,1720,10,4,2,1150,0,5390,344,176,1
1188,0.000474383,0.128557875,0.001897533,0.234345351,0.022296015,0.008064516,0.000000000,0.000948767,0.000000000,686,8,4,0,12,0,0,0,1754,80,0,1
1189,0.018490647,0.058052032,0.006020211,0.129004515,0.011825414,0.003870135,0.013500000,0.001935068,0.000645023,0,2,414,30,2,138,5915,16,1858,403,378,2
1190,0.000671141,0.143624161,0.004026846,0.212751678,0.020134228,0.003355705,0.000000000,0.000000000,0.001342282,0,0,2,0,0,0,0,0,3538,0,2,1
1191,0.006369427,0.430573248,0.002547771,0.271337580,0.020382166,0.011464968,0.048400000,0.000000000,0.001273885,22,0,0,0,0,0,118,0,6,12,136,1
1192,0.015471167,0.439873418,0.008438819,0.161040788,0.021097046,0.007383966,0.000000000,0.000703235,0.000351617,8,8,24,8,0,8,48,0,1636,36,20,1
1193,0.005552128,0.482418260,0.003701419,0.193707588,0.021591610,0.003084516,0.000000000,0.000616903,0.003084516,8,62,76,12,14,76,6,0,3761,114,100,1
1194,0.004975124,0.411691542,0.013681592,0.256218905,0.017412935,0.008706468,0.006220000,0.000000000,0.001243781,26,0,6,18,2,4,6,0,986,68,36,1
1195,0.001149866,0.004216175,0.003449598,0.295132235,0.005749329,0.001533154,0.088200000,0.002299732,0.000000000,4,10,6,4,0,2,1274,0,1669,14,2944,2
1196,0.017522341,0.049588225,0.004380585,0.364464692,0.008060277,0.001752234,0.008940000,0.000000000,0.000000000,6,2,42,14,37,2,3082,0,6046,22,682,1
1197,0.002305919,0.464258263,0.000768640,0.168332052,0.031514220,0.007686395,0.003070000,0.000768640,0.000000000,22,8,186,0,48,4,52,0,2074,42,24,1
1198,0.004724409,0.418110236,0.010236220,0.239370079,0.028346457,0.007086614,0.007870000,0.000000000,0.000000000,2,2,6,0,14,6,12,0,1303,6,2,1
1199,0.011931818,0.418181818,0.019886364,0.184659091,0.043750000,0.005681818,0.478000000,0.000000000,0.002272727,0,6,68,4,0,2,651,0,483,10,12,2
1200,0.002572899,0.118138937,0.009862779,0.034090909,0.001929674,0.000000000,0.818000000,0.003001715,0.000643225,0,0,0,0,4,496,1411,0,92,0,4896,3
1201,0.001083424,0.015167931,0.004333694,0.178764897,0.021668472,0.004333694,0.000000000,0.009750813,0.000000000,18,4,2,0,0,0,2,0,3005,114,0,1
1202,0.045471674,0.134028388,0.000000000,0.147971360,0.003014697,0.000000000,0.416000000,0.001130511,0.000251225,0,0,0,0,0,0,0,0,12,0,4,1
1203,0.014740109,0.375484872,0.000000000,0.270752521,0.020946470,0.004654771,0.000000000,0.000000000,0.000000000,10,0,0,12,2,0,14,0,1394,134,0,1
1204,0.006891799,0.490696072,0.023432116,0.177808408,0.018607857,0.012405238,0.000000000,0.000000000,0.000689180,8,4,0,8,0,0,0,0,9128,8,32,1
1205,0.002664890,0.461692205,0.003997335,0.233177881,0.016655563,0.005996003,0.000000000,0.000000000,0.000000000,0,0,4,0,0,0,10,0,1282,4,4,1
1206,0.003802281,0.315589354,0.013941698,0.229404309,0.021546261,0.008871990,0.002530000,0.000000000,0.000000000,0,0,452,0,0,0,4,0,64,8,8,1
1207,0.001455075,0.005456530,0.008366679,0.323390324,0.017097126,0.004365224,0.256000000,0.007275373,0.004728992,0,6,84,0,0,0,82,0,2952,92,3992,3
1208,0.048634812,0.102673493,0.017633675,0.295506257,0.025028441,0.003697383,0.156000000,0.004835040,0.000284414,0,0,58,0,0,0,9137,0,512,10,610,2
1209,0.002757353,0.500000000,0.019301471,0.163602941,0.011948529,0.006433824,0.000919000,0.001838235,0.001838235,0,0,118,2,0,0,2,0,1116,6,2,1
1210,0.045020464,0.298382382,0.005067238,0.158058858,0.006528942,0.002241279,0.219000000,0.002338725,0.000194894,22,10,2,20,6,143,996,10,674,1214,287,2
1211,0.001971522,0.000657174,0.003504929,0.293975904,0.006790800,0.002409639,0.037500000,0.001314348,0.000219058,2,0,0,2,0,0,1839,0,4290,8,392,1
1212,0.026931447,0.012513602,0.003264418,0.180631121,0.013329706,0.002720348,0.097100000,0.000272035,0.000544070,0,2,2,14,4,4,374,2,306,92,18,1
1213,0.006741573,0.071910112,0.006741573,0.200000000,0.008988764,0.002247191,0.011200000,0.000000000,0.000000000,8,0,12,0,164,0,92,0,128,0,0,1
1214,0.002775208,0.498612396,0.000925069,0.234042553,0.021276596,0.008325624,0.000000000,0.000000000,0.000000000,2,4,26,28,4,4,154,36,1496,12,30,1
1215,0.002215657,0.494830133,0.039143279,0.202363368,0.022156573,0.008862629,0.000739000,0.000000000,0.000000000,0,0,2,0,2,0,96,0,4580,64,6,1
1216,0.000625195,0.001719287,0.001719287,0.344482651,0.010159425,0.002813379,0.064200000,0.001094092,0.000312598,0,0,18,12,10,6,3427,0,2450,34,594,1
1217,0.005876592,0.357002938,0.002938296,0.152791381,0.025465230,0.005876592,0.000000000,0.004897160,0.004897160,22,66,46,4,18,10,184,0,1130,226,32,2
1218,0.001842893,0.001612532,0.000691085,0.049758120,0.001612532,0.002533978,0.021200000,0.000460723,0.000691085,22,16,74,8,24,4,939,48,2840,359,1582,1
1219,0.000751202,0.005859375,0.001953125,0.366286058,0.006911058,0.002403846,0.054800000,0.000751202,0.000150240,2,0,0,2,0,0,48,0,11866,6,80,1
1220,0.013420942,0.020550818,0.000279603,0.063190270,0.003914441,0.000139801,0.014400000,0.000559206,0.000419404,4,2,40,264,0,26,10340,0,5654,4,222,2
1221,0.013523132,0.072835113,0.019454330,0.292052195,0.024436536,0.003795967,0.206000000,0.006642942,0.002846975,440,0,0,296,0,0,13496,0,14408,86,10000,5
1222,0.004376368,0.495404814,0.002625821,0.203501094,0.015754923,0.003938731,0.000000000,0.000437637,0.000000000,0,0,0,0,0,0,0,0,6,2,0,1
1223,0.015290807,0.068761726,0.000000000,0.098123827,0.001876173,0.000000000,0.431000000,0.000000000,0.000000000,0,0,4,0,0,0,15030,0,116,2,344,2
1224,0.015891033,0.479001135,0.000000000,0.253121453,0.026106697,0.005675369,0.000000000,0.000000000,0.000000000,0,0,0,0,6,0,28,0,1096,44,0,1
1225,0.000661813,0.011912641,0.006618134,0.127068167,0.023825281,0.005956320,0.076800000,0.014559894,0.000661813,0,0,6,0,0,0,114,0,662,2,34,2
1226,0.004825090,0.477683957,0.015681544,0.148371532,0.007237636,0.006031363,0.001210000,0.003618818,0.000000000,0,2,8,2,0,0,628,0,284,0,2,1
1227,0.002895753,0.003378378,0.019305019,0.259652510,0.020270270,0.006274131,0.128000000,0.007239382,0.002413127,0,16,16,8,0,16,2091,0,2731,4,357,2
1228,0.001150748,0.000920598,0.001611047,0.129574223,0.011507480,0.002991945,0.232000000,0.003682394,0.000000000,6,4,32,4,8,12,2620,2,130,0,18,1
1229,0.000712719,0.008991228,0.002905702,0.029797149,0.000767544,0.000630482,0.315000000,0.000246711,0.000164474,67,22,28,70,2,12,5708,10,2503,798,1528,2
1230,0.004773270,0.470167064,0.000000000,0.201670644,0.029832936,0.011933174,0.000000000,0.000000000,0.000000000,0,0,0,2,6,0,24,0,434,0,2,1
1231,0.013144590,0.611729019,0.004044489,0.180990900,0.026289181,0.009100101,0.016200000,0.000000000,0.000000000,0,2,10,0,0,0,0,0,243,4,4,1
1232,0.020219936,0.122738560,0.013834693,0.167080525,0.009577864,0.002483150,0.092200000,0.003547357,0.000354736,12,136,190,36,4,14,332,20,2749,62,290,1
1233,0.015689513,0.491329480,0.061106524,0.229562345,0.021469860,0.001651528,0.000000000,0.000000000,0.008257638,2,0,0,143,0,0,200,0,1559,201,34,2
1234,0.033047736,0.113831089,0.007343941,0.337821297,0.000000000,0.000000000,0.023300000,0.000000000,0.000000000,0,9,72,0,0,10,144,0,74,0,29,1
1235,0.002257336,0.436794582,0.000000000,0.165914221,0.033860045,0.005643341,0.000000000,0.001128668,0.000000000,0,10,352,30,12,4,12,0,826,50,30,1
1236,0.014477766,0.498448811,0.001034126,0.256463289,0.033092037,0.008273009,0.001030000,0.009307135,0.001034126,22,6,0,48,22,22,408,0,204,8,152,2
1237,0.038975501,0.227616927,0.013808463,0.267483296,0.000000000,0.000000000,0.036300000,0.000222717,0.000000000,0,0,110,0,0,294,3305,0,355,0,154,1
1238,0.007501875,0.535633908,0.007501875,0.225806452,0.014253563,0.006001500,0.000000000,0.000000000,0.000000000,18,0,0,0,120,0,0,0,2550,14,0,1
1239,0.003511510,0.504096762,0.001950839,0.173234491,0.025751073,0.015216543,0.000000000,0.000000000,0.000000000,0,2,0,6,0,0,56,0,1374,4,4,1
1240,0.013015184,0.483731020,0.004338395,0.260303688,0.028199566,0.006507592,0.004340000,0.004338395,0.000000000,0,0,0,0,0,0,64,0,14,0,0,1
1241,0.000389105,0.004669261,0.006614786,0.187937743,0.010116732,0.002334630,0.498000000,0.016731518,0.000000000,2,0,18,6,2,0,2414,0,531,10,42,2
1242,0.005805515,0.399854862,0.013788099,0.242380261,0.028301887,0.006531205,0.358000000,0.000725689,0.000000000,2,0,12,0,0,0,6,0,1716,0,2,2
1243,0.038933707,0.318835496,0.001052262,0.149772010,0.012627148,0.002279902,0.000000000,0.000175377,0.000175377,0,28,0,0,0,24,26,0,4438,32,516,1
1244,0.003194888,0.532747604,0.001597444,0.206869010,0.016773163,0.008785942,0.000799000,0.002396166,0.001597444,12,8,4,4,0,0,20,0,3122,4,12,1
1245,0.005408805,0.022138365,0.002893082,0.175471698,0.007421384,0.002641509,0.153000000,0.002138365,0.000754717,20,310,40,8,6,2,2460,0,444,218,88,1
1246,0.000000000,0.001445087,0.006502890,0.166907514,0.023843931,0.014450867,0.000000000,0.000000000,0.000000000,42,4,32,24,4,0,8,0,5151,158,12,1
1247,0.005107832,0.571509648,0.006242906,0.162883087,0.020431328,0.006242906,0.000568000,0.002270148,0.007945516,0,0,0,14,0,28,76,0,2610,14,6,2
1248,0.000987167,0.589338598,0.000000000,0.239881540,0.016781836,0.008884501,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,1768,0,2,1
1249,0.006779661,0.302824859,0.002259887,0.180790960,0.039548023,0.007909605,0.000000000,0.000000000,0.005649718,0,0,1,6,4,40,98,0,2012,2,0,1
1250,0.000917263,0.000825537,0.000458631,0.023573656,0.000733810,0.000000000,0.181000000,0.000000000,0.000183453,3,36,3287,9,148,27,1824,8,2977,83,1228,1
1251,0.001369394,0.002738788,0.022937350,0.338925026,0.039027730,0.011297501,0.013000000,0.001369394,0.000684697,0,4,2,10,2,4,378,0,4410,52,32,1
1252,0.033125615,0.047228600,0.000983929,0.070514923,0.000000000,0.000327976,0.031500000,0.000000000,0.000327976,0,0,3320,0,0,6,1082,0,138,0,50,1
1253,0.004259135,0.022192334,0.001344990,0.202420982,0.004707465,0.001120825,0.214000000,0.000000000,0.000000000,127,8,100,10,40,10,1177,0,1421,108,187,1
1254,0.008541393,0.578186597,0.021024967,0.209592641,0.019053876,0.005913272,0.000000000,0.000000000,0.000000000,0,0,104,0,0,0,2,0,130,32,0,1
1255,0.000000000,0.003511853,0.014925373,0.239244952,0.030289728,0.010096576,0.000000000,0.002633889,0.000438982,4,0,48,4,0,4,393,0,504,32,8,1
1256,0.016685520,0.047511312,0.001131222,0.313065611,0.007070136,0.001979638,0.004240000,0.000282805,0.000000000,4,6,30,12,20,2,1792,0,1657,52,422,1
1257,0.000458190,0.002061856,0.038487973,0.297594502,0.021993127,0.006414662,0.086400000,0.012600229,0.000458190,2,0,82,36,2,0,1818,2,1150,2,280,2
1258,0.001381215,0.462016575,0.026243094,0.264502762,0.017955801,0.006215470,0.000000000,0.000000000,0.000690608,0,0,68,0,0,0,16,0,2156,2,0,1
1259,0.029012346,0.235061728,0.002098765,0.135061728,0.007777778,0.001851852,0.002960000,0.001234568,0.000987654,20,92,192,124,1325,966,9589,10,17122,154,282,3
1260,0.000503398,0.002516990,0.006670023,0.275358671,0.014976089,0.004153033,0.073900000,0.006418324,0.000000000,0,10,16,0,2,16,10999,0,484,26,73,2
1261,0.000000000,0.005540166,0.001846722,0.185595568,0.027700831,0.006463527,0.000000000,0.002770083,0.000000000,4,48,16,16,38,8,125,0,2739,100,28,1
1262,0.000000000,0.011128776,0.000000000,0.225755167,0.028616852,0.004769475,0.000000000,0.000000000,0.000000000,364,0,144,0,0,0,0,0,1196,1454,0,2
1263,0.003500583,0.543757293,0.047257876,0.211201867,0.038506418,0.004084014,0.008750000,0.000583431,0.000000000,50,8,36,14,4,8,44,0,2594,36,82,1
1264,0.002688172,0.445340502,0.000000000,0.218637993,0.016129032,0.010752688,0.050200000,0.000000000,0.000896057,2,6,2,12,78,0,32,0,1087,10,48,1
1265,0.002340094,0.248049922,0.004680187,0.272230889,0.010920437,0.007020281,0.001560000,0.000000000,0.000000000,0,8,80,4,0,0,4,0,166,68,0,1
1266,0.001524390,0.542682927,0.020579268,0.195884146,0.016768293,0.004573171,0.001520000,0.000762195,0.003048780,0,0,0,0,2,0,72,0,376,0,4,1
1267,0.006187162,0.365815932,0.000773395,0.218870843,0.014694509,0.003866976,0.018600000,0.001546790,0.000000000,0,0,0,0,0,0,228,0,986,14,0,1
1268,0.000000000,0.002797203,0.005594406,0.193006993,0.015384615,0.004195804,0.000000000,0.001398601,0.001398601,124,0,34,52,54,0,0,0,2900,102,4,1
1269,0.011627907,0.263565891,0.000000000,0.251937984,0.015503876,0.003875969,0.000000000,0.003875969,0.000000000,2,0,2,0,0,0,2,0,230,4,2,1
1270,0.019607843,0.396078431,0.000000000,0.227450980,0.019607843,0.011764706,0.000000000,0.000000000,0.011764706,0,0,0,2,10,0,2,0,24,0,0,2
1271,0.010064702,0.286843997,0.002875629,0.224299065,0.022286125,0.010064702,0.000000000,0.004313444,0.000000000,0,8,68,4,0,0,12,0,3814,16,30,1
1272,0.007299270,0.408759124,0.000000000,0.262773723,0.014598540,0.014598540,0.000000000,0.000000000,0.000000000,0,0,2,0,0,0,0,4,972,20,0,1
1273,0.000000000,0.402777778,0.020833333,0.347222222,0.027777778,0.006944444,0.000000000,0.000000000,0.000000000,0,0,0,2,0,2,10,0,725,44,8,1
1274,0.003389831,0.420338983,0.011864407,0.262711864,0.016949153,0.008474576,0.000000000,0.000000000,0.000000000,0,0,12,0,0,0,0,0,30,0,0,1
1275,0.003493450,0.187772926,0.000000000,0.257641921,0.028820961,0.008733624,0.000000000,0.000000000,0.000000000,2,0,26,10,364,2,0,0,2260,4,2,1
1276,0.000814332,0.411237785,0.000814332,0.185667752,0.021172638,0.003257329,0.000000000,0.000000000,0.000000000,0,0,0,0,2,0,0,0,227,0,0,1
1277,0.001221001,0.492063492,0.023199023,0.181929182,0.012210012,0.000000000,0.000000000,0.000000000,0.000000000,1,1,17,0,0,0,7,0,0,10,4,1
1278,0.000357782,0.002146691,0.001431127,0.235778175,0.020393560,0.006082290,0.000000000,0.002146691,0.000357782,2,0,6,4,2,0,0,0,1516,2,2,1
1279,0.190476190,0.529304029,0.000000000,0.157509158,0.043956044,0.003663004,0.000000000,0.000000000,0.000000000,40,8,8,0,4,2,0,0,148,28,12,1
1280,0.000000000,0.219354839,0.000000000,0.165591398,0.047311828,0.017204301,0.000000000,0.000000000,0.000000000,0,0,8,0,0,0,0,0,323,0,0,1
1281,0.009983361,0.564059900,0.008319468,0.163061564,0.009983361,0.003327787,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,373,0,2642,8,26,1
1282,0.001916376,0.001916376,0.010452962,0.211846690,0.010627178,0.004529617,0.009580000,0.005226481,0.000871080,2,14,10,10,2,10,1447,0,2198,80,250,1
1283,0.000153988,0.016630736,0.019402525,0.249769018,0.015244841,0.003541731,0.231000000,0.004927626,0.004619649,24,2,0,4,4,0,5851,0,2852,76,80,2
1284,0.002079002,0.523908524,0.000693001,0.182259182,0.015939016,0.004851005,0.000693000,0.000000000,0.000000000,10,2,106,0,0,0,64,0,1984,8,10,1
1285,0.000553301,0.000184434,0.000553301,0.241054961,0.002213205,0.000553301,0.071700000,0.001106603,0.000737735,12,2,22,16,16,360,479,8,12371,31,837,2
1286,0.001031992,0.538699690,0.039215686,0.185758514,0.019607843,0.005159959,0.000000000,0.000000000,0.001031992,60,0,24,2,2,0,0,0,668,10,0,1
1287,0.002832861,0.529745042,0.005665722,0.249291785,0.031161473,0.014164306,0.000000000,0.000000000,0.000000000,0,0,2,0,2,0,257,0,392,4,0,1
1288,0.004659832,0.569431500,0.001863933,0.238583411,0.028890960,0.007455732,0.000000000,0.000931966,0.000000000,0,0,10,0,0,0,0,0,784,4,0,1
1289,0.200351494,0.297012302,0.000585823,0.245459871,0.018746339,0.001757469,0.076700000,0.000000000,0.001171646,18,38,32,8,6,6,486,0,476,165,128,1
1290,0.000000000,0.527027027,0.037837838,0.154054054,0.027027027,0.006306306,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,48,0,1242,0,68,1
1291,0.012539185,0.283176594,0.007314525,0.287356322,0.000000000,0.000000000,0.002090000,0.004179728,0.000000000,2,4,126,2,12,10,330,0,48,0,80,1
1292,0.005747126,0.459770115,0.005747126,0.283524904,0.030651341,0.005747126,0.000000000,0.001915709,0.001915709,4,4,0,220,2,0,12,0,422,14,90,2
1293,0.000981354,0.106967615,0.002944063,0.249263984,0.015701668,0.009813543,0.000000000,0.000981354,0.000000000,6,2,30,2,6,0,20,0,382,4,2,1
1294,0.008928571,0.489795918,0.002551020,0.213010204,0.022321429,0.006377551,0.000000000,0.000000000,0.000000000,0,2,14,2,0,0,18,0,2492,0,4,1
1295,0.006104329,0.086570477,0.001664817,0.240843507,0.021087680,0.007214206,0.000000000,0.003884573,0.001109878,0,0,0,0,50,0,430,0,983,138,188,1
1296,0.002053388,0.420944559,0.004106776,0.256673511,0.008213552,0.004106776,0.020500000,0.002053388,0.002053388,155,216,4,10,82,172,226,4,226,107,80,1
1297,0.000000000,0.001016260,0.006097561,0.194105691,0.016260163,0.007113821,0.000000000,0.000000000,0.001016260,0,0,172,0,0,0,518,0,4522,16,0,1
1298,0.003711952,0.120267261,0.001484781,0.262806236,0.020044543,0.011878248,0.000000000,0.000742390,0.000000000,10,0,8,52,20,0,12,0,812,14,24,1
1299,0.005893910,0.542239686,0.000000000,0.243614931,0.033398821,0.009823183,0.000000000,0.000000000,0.000000000,2,0,0,2,0,0,30,0,818,24,6,1
1300,0.006761833,0.513899324,0.004507889,0.226145755,0.012772352,0.008264463,0.000000000,0.000000000,0.000000000,0,0,6,2,0,2,0,0,946,6,12,1
1301,0.000912409,0.552919708,0.031021898,0.207116788,0.022810219,0.007299270,0.000000000,0.000000000,0.000912409,20,20,88,8,42,18,130,0,738,592,224,2
1302,0.013793103,0.422068966,0.008275862,0.242758621,0.023448276,0.006896552,0.017900000,0.001379310,0.008275862,2,0,2,0,0,0,742,0,618,4,8,2
